Date,Dept,BU,Account,Value
Mar-2003,115,10120,65020,1093.95
Mar-2003,115,10120,65022,1397.175
Mar-2003,115,10120,65035,1517.1
Mar-2003,200,10120,41101,216095.1
Mar-2003,200,10120,42201,71724.9
Mar-2003,200,10120,51001,4307.55
Mar-2003,200,10120,51003,4177.875
Mar-2003,200,10120,61010,4008.225
Mar-2003,200,10120,61015,4096.95
Mar-2003,200,10120,61030,3528.525
Mar-2003,200,10120,61065,4308.525
Mar-2003,200,10120,61080,4759.95
Mar-2003,200,10120,61095,4279.275
Mar-2003,200,10120,64055,3740.1
Mar-2003,200,10120,64060,4899.375
Mar-2003,200,10120,64065,4345.575
Mar-2003,200,10120,64070,4645.875
Mar-2003,200,10120,64090,4331.925
Mar-2003,200,10120,64100,4212
Mar-2003,200,10120,66005,3506.1
Mar-2003,200,10120,66010,4225.65
Mar-2003,200,10120,67010,4710.225
Mar-2003,200,10120,67015,3602.625
Mar-2003,200,10120,61060,65276.25
Mar-2003,200,10120,61070,4751.175
Mar-2003,200,10120,62001,4509.375
Mar-2003,200,10120,63040,9607.65
Mar-2003,200,10120,64005,11651.25
Mar-2003,200,10120,64020,36868.65
Mar-2003,200,10120,65005,3081.975
Mar-2003,200,10120,65006,3383.25
Mar-2003,200,10120,65015,2778.75
Mar-2003,200,10120,65018,3308.175
Mar-2003,200,10120,65020,2737.8
Mar-2003,200,10120,65022,3280.875
Mar-2003,200,10120,65035,2835.3
Mar-2003,300,10120,51001,1593.15
Mar-2003,300,10120,51003,1051.05
Mar-2003,300,10120,61010,1465.425
Mar-2003,300,10120,61015,1375.725
Mar-2003,300,10120,61030,1605.825
Mar-2003,300,10120,61065,949.65
Mar-2003,300,10120,61080,1369.875
Mar-2003,300,10120,61095,1555.125
Mar-2003,300,10120,64055,997.425
Mar-2003,300,10120,64060,954.525
Mar-2003,300,10120,64065,1653.6
Mar-2003,300,10120,64070,1098.825
Mar-2003,300,10120,64090,946.725
Mar-2003,300,10120,64100,1520.025
Mar-2003,300,10120,66005,1639.95
Mar-2003,300,10120,66010,1121.25
Mar-2003,300,10120,67010,1645.8
Mar-2003,300,10120,67015,1579.5
Mar-2003,300,10120,61060,64131.6
Mar-2003,300,10120,61070,4630.275
Mar-2003,300,10120,62001,2563.275
Mar-2003,300,10120,64005,1138.8
Mar-2003,300,10120,64020,983.775
Mar-2003,300,10120,65005,1095.9
Mar-2003,300,10120,65006,1351.35
Mar-2003,300,10120,65015,884.325
Mar-2003,300,10120,65018,1674.075
Mar-2003,300,10120,65020,1017.9
Mar-2003,300,10120,65022,1341.6
Mar-2003,300,10120,65035,1634.1
Mar-2003,405,10120,51001,964.275
Mar-2003,405,10120,51003,1529.775
Mar-2003,405,10120,61010,1361.1
Mar-2003,405,10120,61015,953.55
Mar-2003,405,10120,61030,1591.2
Mar-2003,405,10120,61065,1637.025
Mar-2003,405,10120,61080,1265.55
Mar-2003,405,10120,61095,1422.525
Mar-2003,405,10120,64055,858
Mar-2003,405,10120,64060,1540.5
Mar-2003,405,10120,64065,1425.45
Mar-2003,405,10120,64070,1373.775
Mar-2003,405,10120,64090,1062.75
Mar-2003,405,10120,64100,1189.5
Mar-2003,405,10120,66005,1254.825
Mar-2003,405,10120,66010,1390.35
Mar-2003,405,10120,67010,1494.675
Mar-2003,405,10120,67015,1490.775
Mar-2003,405,10120,61060,68102.775
Mar-2003,405,10120,61070,4503.525
Mar-2003,405,10120,62001,2458.95
Mar-2003,405,10120,63040,1014.975
Mar-2003,405,10120,64005,1369.875
Mar-2003,405,10120,64020,1321.125
Mar-2003,405,10120,65005,1619.475
Mar-2003,405,10120,65006,1020.825
Mar-2003,405,10120,65015,1069.575
Mar-2003,405,10120,65018,868.725
Mar-2003,405,10120,65020,863.85
Mar-2003,405,10120,65022,1215.825
Mar-2003,405,10120,65035,918.45
Mar-2003,410,10120,51001,887.25
Mar-2003,410,10120,51003,1356.225
Mar-2003,410,10120,61010,1420.575
Mar-2003,410,10120,61015,926.25
Mar-2003,410,10120,61030,1471.275
Mar-2003,410,10120,61065,1392.3
Mar-2003,410,10120,61080,1603.875
Mar-2003,410,10120,61095,1149.525
Mar-2003,410,10120,64055,982.8
Mar-2003,410,10120,64060,1628.25
Mar-2003,410,10120,64065,915.525
Mar-2003,410,10120,64070,1639.95
Mar-2003,410,10120,64090,1451.775
Mar-2003,410,10120,64100,896.025
Mar-2003,410,10120,66005,1389.375
Mar-2003,410,10120,66010,1306.5
Mar-2003,410,10120,67010,1035.45
Mar-2003,410,10120,67015,1566.825
Mar-2003,410,10120,61060,56216.55
Mar-2003,410,10120,61070,4381.65
Mar-2003,410,10120,62001,2190.825
Mar-2003,410,10120,63040,1603.875
Mar-2003,410,10120,64005,886.275
Mar-2003,410,10120,64020,1640.925
Mar-2003,410,10120,65005,1013.025
Mar-2003,410,10120,65006,1266.525
Mar-2003,410,10120,65015,1050.075
Mar-2003,410,10120,65018,1283.1
Mar-2003,410,10120,65020,1342.575
Mar-2003,410,10120,65022,1494.675
Mar-2003,410,10120,65035,1493.7
Mar-2003,415,10120,51001,872.625
Mar-2003,415,10120,51003,1633.125
Mar-2003,415,10120,61010,988.65
Mar-2003,415,10120,61015,1513.2
Mar-2003,415,10120,61030,1281.15
Mar-2003,415,10120,61065,1025.7
Mar-2003,415,10120,61080,1042.275
Mar-2003,415,10120,61095,1643.85
Mar-2003,415,10120,64055,1102.725
Mar-2003,415,10120,64060,983.775
Mar-2003,415,10120,64065,1275.3
Mar-2003,415,10120,64070,947.7
Mar-2003,415,10120,64090,1308.45
Mar-2003,415,10120,64100,1690.65
Mar-2003,415,10120,66005,1218.75
Mar-2003,415,10120,66010,1704.3
Mar-2003,415,10120,67010,1257.75
Mar-2003,415,10120,67015,1408.875
Mar-2003,415,10120,61060,50349
Mar-2003,415,10120,61070,4783.35
Mar-2003,415,10120,62001,1912.95
Mar-2003,415,10120,64005,870.675
Mar-2003,415,10120,64020,1067.625
Mar-2003,415,10120,65005,1469.325
Mar-2003,415,10120,65006,1252.875
Mar-2003,415,10120,65015,1619.475
Mar-2003,415,10120,65018,1497.6
Mar-2003,415,10120,65020,1578.525
Mar-2003,415,10120,65022,1256.775
Mar-2003,415,10120,65035,1404.975
Apr-2003,105,10120,41101,650180.7
Apr-2003,105,10120,42201,54686.775
Apr-2003,105,10120,51001,1588.275
Apr-2003,105,10120,51003,1477.125
Apr-2003,105,10120,61010,1273.35
Apr-2003,105,10120,61015,1433.25
Apr-2003,105,10120,61030,963.3
Apr-2003,105,10120,61065,1083.225
Apr-2003,105,10120,61080,1271.4
Apr-2003,105,10120,61095,1209
Apr-2003,105,10120,64055,954.525
Apr-2003,105,10120,64060,1179.75
Apr-2003,105,10120,64065,1341.6
Apr-2003,105,10120,64070,1382.55
Apr-2003,105,10120,64090,1360.125
Apr-2003,105,10120,64100,1004.25
Apr-2003,105,10120,66005,1182.675
Apr-2003,105,10120,66010,1119.3
Apr-2003,105,10120,67010,1710.15
Apr-2003,105,10120,67015,1273.35
Apr-2003,105,10120,61060,51909.975
Apr-2003,105,10120,61070,4339.725
Apr-2003,105,10120,62001,2007.525
Apr-2003,105,10120,63040,1097.85
Apr-2003,105,10120,64005,1377.675
Apr-2003,105,10120,64020,1199.25
Apr-2003,105,10120,65005,1014
Apr-2003,105,10120,65006,1314.3
Apr-2003,105,10120,65015,1003.275
Apr-2003,105,10120,65018,1664.325
Apr-2003,105,10120,65020,1291.875
Apr-2003,105,10120,65022,943.8
Apr-2003,105,10120,65035,1571.7
Apr-2003,110,10120,41101,650030.55
Apr-2003,110,10120,42201,316246.125
Apr-2003,110,10120,51001,1419.6
Apr-2003,110,10120,51003,1064.7
Apr-2003,110,10120,61010,1097.85
Apr-2003,110,10120,61015,992.55
Apr-2003,110,10120,61030,1377.675
Apr-2003,110,10120,61065,1199.25
Apr-2003,110,10120,61080,904.8
Apr-2003,110,10120,61095,1209.975
Apr-2003,110,10120,64055,1014
Apr-2003,110,10120,64060,1314.3
Apr-2003,110,10120,64065,1003.275
Apr-2003,110,10120,64070,1664.325
Apr-2003,110,10120,64090,1291.875
Apr-2003,110,10120,64100,943.8
Apr-2003,110,10120,66005,1571.7
Apr-2003,110,10120,66010,1497.6
Apr-2003,110,10120,67010,877.5
Apr-2003,110,10120,67015,1592.175
Apr-2003,110,10120,61060,68258.775
Apr-2003,110,10120,61070,4698.525
Apr-2003,110,10120,62001,2311.725
Apr-2003,110,10120,63040,1377.675
Apr-2003,110,10120,64005,1209.975
Apr-2003,110,10120,64020,1014
Apr-2003,110,10120,65005,1689.675
Apr-2003,110,10120,65006,1132.95
Apr-2003,110,10120,65015,1376.7
Apr-2003,110,10120,65018,1314.3
Apr-2003,110,10120,65020,1345.5
Apr-2003,110,10120,65022,1254.825
Apr-2003,110,10120,65035,1325.025
Apr-2003,115,10110,41101,679130.4
Apr-2003,115,10110,42201,58590.675
Apr-2003,115,10110,51001,4905.225
Apr-2003,115,10110,51003,5215.275
Apr-2003,115,10110,61010,4963.725
Apr-2003,115,10110,61015,3696.225
Apr-2003,115,10110,61030,4257.825
Apr-2003,115,10110,61065,3778.125
Apr-2003,115,10110,61080,4644.9
Apr-2003,115,10110,61095,3855.15
Apr-2003,115,10110,64055,3883.425
Apr-2003,115,10110,64060,3625.05
Apr-2003,115,10110,64065,4729.725
Apr-2003,115,10110,64070,4524
Apr-2003,115,10110,64090,4157.4
Apr-2003,115,10110,64100,5361.525
Apr-2003,115,10110,66005,5271.825
Apr-2003,115,10110,66010,4321.2
Apr-2003,115,10110,67010,5138.25
Apr-2003,115,10110,67015,5356.65
Apr-2003,115,10110,61060,37111.425
Apr-2003,115,10110,61070,1590.225
Apr-2003,115,10110,62001,1487.85
Apr-2003,115,10110,63040,1217.775
Apr-2003,115,10110,64005,1379.625
Apr-2003,115,10110,64020,926.25
Apr-2003,115,10110,65005,1052.025
Apr-2003,115,10110,65006,934.05
Apr-2003,115,10110,65015,1004.25
Apr-2003,115,10110,65018,1416.675
Apr-2003,115,10110,65020,1257.75
Apr-2003,115,10110,65022,1010.1
Apr-2003,115,10110,65035,1694.55
Apr-2003,115,10120,41101,660293.4
Apr-2003,115,10120,42201,61263.15
Apr-2003,115,10120,51001,1038.375
Apr-2003,115,10120,51003,1592.175
Apr-2003,115,10120,61010,1712.1
Apr-2003,115,10120,61015,1349.4
Apr-2003,115,10120,61030,1521.975
Apr-2003,115,10120,61065,926.25
Apr-2003,115,10120,61080,1462.5
Apr-2003,115,10120,61095,947.7
Apr-2003,115,10120,64055,1674.075
Apr-2003,115,10120,64060,1588.275
Apr-2003,115,10120,64065,1183.65
Apr-2003,115,10120,64070,1618.5
Apr-2003,115,10120,64090,1024.725
Apr-2003,115,10120,64100,1506.375
Apr-2003,115,10120,66005,909.675
Apr-2003,115,10120,66010,997.425
Apr-2003,115,10120,67010,1638.975
Apr-2003,115,10120,67015,1608.75
Apr-2003,115,10120,61060,56956.575
Apr-2003,115,10120,61070,4921.8
Apr-2003,115,10120,62001,2523.3
Apr-2003,115,10120,63040,1555.125
Apr-2003,115,10120,64005,967.2
Apr-2003,115,10120,64020,886.275
Apr-2003,115,10120,65005,1305.525
Apr-2003,115,10120,65006,1170
Apr-2003,115,10120,65015,1119.3
Apr-2003,115,10120,65018,1460.55
Apr-2003,115,10120,65020,997.425
Apr-2003,115,10120,65022,1610.7
Apr-2003,115,10120,65035,1259.7
Apr-2003,200,10120,41101,239109.975
Apr-2003,200,10120,42201,73645.65
Apr-2003,200,10120,51001,3792.75
Apr-2003,200,10120,51003,4385.55
Apr-2003,200,10120,61010,3899.025
Apr-2003,200,10120,61015,5140.2
Apr-2003,200,10120,61030,3567.525
Apr-2003,200,10120,61065,3655.275
Apr-2003,200,10120,61080,4762.875
Apr-2003,200,10120,61095,4043.325
Apr-2003,200,10120,64055,4676.1
Apr-2003,200,10120,64060,4763.85
Apr-2003,200,10120,64065,4855.5
Apr-2003,200,10120,64070,4959.825
Apr-2003,200,10120,64090,3928.275
Apr-2003,200,10120,64100,4031.625
Apr-2003,200,10120,66005,4519.125
Apr-2003,200,10120,66010,3514.875
Apr-2003,200,10120,67010,4306.575
Apr-2003,200,10120,67015,3782.025
Apr-2003,200,10120,61060,66770.925
Apr-2003,200,10120,61070,4325.1
Apr-2003,200,10120,62001,4572.75
Apr-2003,200,10120,63040,10410.075
Apr-2003,200,10120,64005,10473.45
Apr-2003,200,10120,64020,38508.6
Apr-2003,200,10120,65005,2606.175
Apr-2003,200,10120,65006,2999.1
Apr-2003,200,10120,65015,2799.225
Apr-2003,200,10120,65018,3023.475
Apr-2003,200,10120,65020,2628.6
Apr-2003,200,10120,65022,3335.475
Apr-2003,200,10120,65035,3121.95
Apr-2003,300,10120,51001,1661.4
Apr-2003,300,10120,51003,993.525
Apr-2003,300,10120,61010,1401.075
Apr-2003,300,10120,61015,1074.45
Apr-2003,300,10120,61030,926.25
Apr-2003,300,10120,61065,1230.45
Apr-2003,300,10120,61080,1566.825
Apr-2003,300,10120,61095,1360.125
Apr-2003,300,10120,64055,1401.075
Apr-2003,300,10120,64060,993.525
Apr-2003,300,10120,64065,1426.425
Apr-2003,300,10120,64070,1381.575
Apr-2003,300,10120,64090,1198.275
Apr-2003,300,10120,64100,1118.325
Apr-2003,300,10120,66005,1349.4
Apr-2003,300,10120,66010,1508.325
Apr-2003,300,10120,67010,1648.725
Apr-2003,300,10120,67015,1178.775
Apr-2003,300,10120,61060,45003.075
Apr-2003,300,10120,61070,4436.25
Apr-2003,300,10120,62001,2259.075
Apr-2003,300,10120,63040,674.7
Apr-2003,300,10120,64005,873.6
Apr-2003,300,10120,64020,1055.925
Apr-2003,300,10120,65005,1131.975
Apr-2003,300,10120,65006,1215.825
Apr-2003,300,10120,65015,1055.925
Apr-2003,300,10120,65018,1640.925
Apr-2003,300,10120,65020,1351.35
Apr-2003,300,10120,65022,1542.45
Apr-2003,300,10120,65035,1109.55
Apr-2003,405,10120,51001,1093.95
Apr-2003,405,10120,51003,1229.475
Apr-2003,405,10120,61010,1146.6
Apr-2003,405,10120,61015,1433.25
Apr-2003,405,10120,61030,928.2
Apr-2003,405,10120,61065,1421.55
Apr-2003,405,10120,61080,926.25
Apr-2003,405,10120,61095,1365
Apr-2003,405,10120,64055,1197.3
Apr-2003,405,10120,64060,1509.3
Apr-2003,405,10120,64065,882.375
Apr-2003,405,10120,64070,1019.85
Apr-2003,405,10120,64090,1023.75
Apr-2003,405,10120,64100,865.8
Apr-2003,405,10120,66005,1383.525
Apr-2003,405,10120,66010,1253.85
Apr-2003,405,10120,67010,1273.35
Apr-2003,405,10120,67015,1044.225
Apr-2003,405,10120,61060,52066.95
Apr-2003,405,10120,61070,4662.45
Apr-2003,405,10120,62001,2355.6
Apr-2003,405,10120,63040,1612.65
Apr-2003,405,10120,64005,923.325
Apr-2003,405,10120,64020,1294.8
Apr-2003,405,10120,65005,1484.925
Apr-2003,405,10120,65006,1630.2
Apr-2003,405,10120,65015,1066.65
Apr-2003,405,10120,65018,1713.075
Apr-2003,405,10120,65020,1588.275
Apr-2003,405,10120,65022,1462.5
Apr-2003,405,10120,65035,958.425
Apr-2003,410,10120,51001,947.7
Apr-2003,410,10120,51003,920.4
Apr-2003,410,10120,61010,909.675
Apr-2003,410,10120,61015,1202.175
Apr-2003,410,10120,61030,1295.775
Apr-2003,410,10120,61065,1012.05
Apr-2003,410,10120,61080,1490.775
Apr-2003,410,10120,61095,902.85
Apr-2003,410,10120,64055,939.9
Apr-2003,410,10120,64060,1396.2
Apr-2003,410,10120,64065,1396.2
Apr-2003,410,10120,64070,1069.575
Apr-2003,410,10120,64090,1071.525
Apr-2003,410,10120,64100,1366.95
Apr-2003,410,10120,66005,1147.575
Apr-2003,410,10120,66010,1462.5
Apr-2003,410,10120,67010,1563.9
Apr-2003,410,10120,67015,948.675
Apr-2003,410,10120,61060,47143.2
Apr-2003,410,10120,61070,4437.225
Apr-2003,410,10120,62001,2560.35
Apr-2003,410,10120,63040,1490.775
Apr-2003,410,10120,64005,1137.825
Apr-2003,410,10120,64020,1711.125
Apr-2003,410,10120,65005,1677
Apr-2003,410,10120,65006,1400.1
Apr-2003,410,10120,65015,1508.325
Apr-2003,410,10120,65018,1501.5
Apr-2003,410,10120,65020,1352.325
Apr-2003,410,10120,65022,1162.2
Apr-2003,410,10120,65035,1131.975
Apr-2003,415,10120,51001,1412.775
Apr-2003,415,10120,51003,894.075
Apr-2003,415,10120,61010,1376.7
Apr-2003,415,10120,61015,1653.6
Apr-2003,415,10120,61030,1181.7
Apr-2003,415,10120,61065,887.25
Apr-2003,415,10120,61080,1271.4
Apr-2003,415,10120,61095,944.775
Apr-2003,415,10120,64055,1587.3
Apr-2003,415,10120,64060,1488.825
Apr-2003,415,10120,64065,1248.975
Apr-2003,415,10120,64070,1498.575
Apr-2003,415,10120,64090,1662.375
Apr-2003,415,10120,64100,1033.5
Apr-2003,415,10120,66005,898.95
Apr-2003,415,10120,66010,937.95
Apr-2003,415,10120,67010,1301.625
Apr-2003,415,10120,67015,1386.45
Apr-2003,415,10120,61060,46023.9
Apr-2003,415,10120,61070,5006.625
Apr-2003,415,10120,62001,2171.325
Apr-2003,415,10120,64005,911.625
Apr-2003,415,10120,64020,1404
Apr-2003,415,10120,65005,1006.2
Apr-2003,415,10120,65006,1456.65
Apr-2003,415,10120,65015,1493.7
Apr-2003,415,10120,65018,1215.825
Apr-2003,415,10120,65020,1535.625
Apr-2003,415,10120,65022,1246.05
Apr-2003,415,10120,65035,1239.225
May-2003,105,10120,41101,659359.35
May-2003,105,10120,42201,52063.05
May-2003,105,10120,51001,949.65
May-2003,105,10120,51003,1580.475
May-2003,105,10120,61010,1299.675
May-2003,105,10120,61015,1070.55
May-2003,105,10120,61030,1691.625
May-2003,105,10120,61065,1117.35
May-2003,105,10120,61080,1439.1
May-2003,105,10120,61095,1261.65
May-2003,105,10120,64055,1489.8
May-2003,105,10120,64060,1068.6
May-2003,105,10120,64065,1055.925
May-2003,105,10120,64070,1454.7
May-2003,105,10120,64090,1154.4
May-2003,105,10120,64100,1461.525
May-2003,105,10120,66005,1714.05
May-2003,105,10120,66010,890.175
May-2003,105,10120,67010,1675.05
May-2003,105,10120,67015,1111.5
May-2003,105,10120,61060,57642.975
May-2003,105,10120,61070,4620.525
May-2003,105,10120,62001,1964.625
May-2003,105,10120,63040,1630.2
May-2003,105,10120,64005,1147.575
May-2003,105,10120,64020,1080.3
May-2003,105,10120,65005,1628.25
May-2003,105,10120,65006,1657.5
May-2003,105,10120,65015,882.375
May-2003,105,10120,65018,1629.225
May-2003,105,10120,65020,1042.275
May-2003,105,10120,65022,1459.575
May-2003,105,10120,65035,1484.925
May-2003,110,10120,41101,653412.825
May-2003,110,10120,42201,301074.15
May-2003,110,10120,51001,1014.975
May-2003,110,10120,51003,1572.675
May-2003,110,10120,61010,1630.2
May-2003,110,10120,61015,1634.1
May-2003,110,10120,61030,1147.575
May-2003,110,10120,61065,1080.3
May-2003,110,10120,61080,1350.375
May-2003,110,10120,61095,1112.475
May-2003,110,10120,64055,1628.25
May-2003,110,10120,64060,1657.5
May-2003,110,10120,64065,882.375
May-2003,110,10120,64070,1629.225
May-2003,110,10120,64090,1042.275
May-2003,110,10120,64100,1459.575
May-2003,110,10120,66005,1484.925
May-2003,110,10120,66010,1064.7
May-2003,110,10120,67010,1545.375
May-2003,110,10120,67015,1252.875
May-2003,110,10120,61060,63853.725
May-2003,110,10120,61070,5136.3
May-2003,110,10120,62001,1974.375
May-2003,110,10120,63040,1147.575
May-2003,110,10120,64005,1112.475
May-2003,110,10120,64020,1628.25
May-2003,110,10120,65005,1287.975
May-2003,110,10120,65006,1589.25
May-2003,110,10120,65015,1257.75
May-2003,110,10120,65018,982.8
May-2003,110,10120,65020,1095.9
May-2003,110,10120,65022,1551.225
May-2003,110,10120,65035,1192.425
May-2003,115,10110,41101,686352.225
May-2003,115,10110,42201,54152.475
May-2003,115,10110,51001,5058.3
May-2003,115,10110,51003,4550.325
May-2003,115,10110,61010,4755.075
May-2003,115,10110,61015,3719.625
May-2003,115,10110,61030,3806.4
May-2003,115,10110,61065,3858.075
May-2003,115,10110,61080,3657.225
May-2003,115,10110,61095,4377.75
May-2003,115,10110,64055,4797
May-2003,115,10110,64060,4512.3
May-2003,115,10110,64065,3996.525
May-2003,115,10110,64070,4006.275
May-2003,115,10110,64090,3817.125
May-2003,115,10110,64100,4673.175
May-2003,115,10110,66005,4727.775
May-2003,115,10110,66010,4425.525
May-2003,115,10110,67010,4875
May-2003,115,10110,67015,4509.375
May-2003,115,10110,61060,37879.725
May-2003,115,10110,61070,1220.7
May-2003,115,10110,62001,1052.025
May-2003,115,10110,63040,1503.45
May-2003,115,10110,64005,1704.3
May-2003,115,10110,64020,954.525
May-2003,115,10110,65005,1335.75
May-2003,115,10110,65006,906.75
May-2003,115,10110,65015,1182.675
May-2003,115,10110,65018,1212.9
May-2003,115,10110,65020,1229.475
May-2003,115,10110,65022,1435.2
May-2003,115,10110,65035,1039.35
May-2003,115,10120,41101,648394.5
May-2003,115,10120,42201,47957.325
May-2003,115,10120,51001,1145.625
May-2003,115,10120,51003,1652.625
May-2003,115,10120,61010,1702.35
May-2003,115,10120,61015,1254.825
May-2003,115,10120,61030,1175.85
May-2003,115,10120,61065,1096.875
May-2003,115,10120,61080,1126.125
May-2003,115,10120,61095,1057.875
May-2003,115,10120,64055,1613.625
May-2003,115,10120,64060,1256.775
May-2003,115,10120,64065,1409.85
May-2003,115,10120,64070,1386.45
May-2003,115,10120,64090,1468.35
May-2003,115,10120,64100,1185.6
May-2003,115,10120,66005,1631.175
May-2003,115,10120,66010,1690.65
May-2003,115,10120,67010,905.775
May-2003,115,10120,67015,1047.15
May-2003,115,10120,61060,43359.225
May-2003,115,10120,61070,4977.375
May-2003,115,10120,62001,2123.55
May-2003,115,10120,63040,1669.2
May-2003,115,10120,64005,1356.225
May-2003,115,10120,64020,1036.425
May-2003,115,10120,65005,1474.2
May-2003,115,10120,65006,1647.75
May-2003,115,10120,65015,1067.625
May-2003,115,10120,65018,1513.2
May-2003,115,10120,65020,880.425
May-2003,115,10120,65022,1505.4
May-2003,115,10120,65035,871.65
May-2003,200,10120,41101,223651.35
May-2003,200,10120,42201,76268.4
May-2003,200,10120,51001,5119.725
May-2003,200,10120,51003,4093.05
May-2003,200,10120,61010,4339.725
May-2003,200,10120,61015,3715.725
May-2003,200,10120,61030,3798.6
May-2003,200,10120,61065,3952.65
May-2003,200,10120,61080,4407.975
May-2003,200,10120,61095,3432.975
May-2003,200,10120,64055,4029.675
May-2003,200,10120,64060,3942.9
May-2003,200,10120,64065,3524.625
May-2003,200,10120,64070,4931.55
May-2003,200,10120,64090,3592.875
May-2003,200,10120,64100,4709.25
May-2003,200,10120,66005,4678.05
May-2003,200,10120,66010,3554.85
May-2003,200,10120,67010,4565.925
May-2003,200,10120,67015,4130.1
May-2003,200,10120,61060,65548.275
May-2003,200,10120,61070,3543.15
May-2003,200,10120,62001,4849.65
May-2003,200,10120,63040,11963.25
May-2003,200,10120,64005,10967.775
May-2003,200,10120,64020,35354.475
May-2003,200,10120,65005,2795.325
May-2003,200,10120,65006,2963.025
May-2003,200,10120,65015,2745.6
May-2003,200,10120,65018,2816.775
May-2003,200,10120,65020,3095.625
May-2003,200,10120,65022,3339.375
May-2003,200,10120,65035,2613
May-2003,300,10120,51001,1532.7
May-2003,300,10120,51003,1283.1
