Date,Dept,BU,Account,local
2/28/2003,415,10120,51001,1167
2/28/2003,415,10120,51003,1081
2/28/2003,415,10120,61010,1050
2/28/2003,415,10120,61015,1223
2/28/2003,415,10120,61030,1483
2/28/2003,415,10120,61065,1340
2/28/2003,415,10120,61080,1294
2/28/2003,415,10120,61095,1686
2/28/2003,415,10120,64055,1433
2/28/2003,415,10120,64060,1728
2/28/2003,415,10120,64065,1449
2/28/2003,415,10120,64070,1208
2/28/2003,415,10120,64090,1538
2/28/2003,415,10120,64100,1198
2/28/2003,415,10120,66005,951
2/28/2003,415,10120,66010,1376
2/28/2003,415,10120,67010,1164
2/28/2003,415,10120,67015,1288
2/28/2003,415,10120,61060,54890
2/28/2003,415,10120,61070,5086
2/28/2003,415,10120,62001,2543
2/28/2003,415,10120,64005,1396
2/28/2003,415,10120,64020,1441
2/28/2003,415,10120,65005,911
2/28/2003,415,10120,65006,897
2/28/2003,415,10120,65015,1748
2/28/2003,415,10120,65018,914
2/28/2003,415,10120,65020,1594
2/28/2003,415,10120,65022,1297
2/28/2003,415,10120,65035,1590
3/31/2003,415,10120,51001,895
3/31/2003,415,10120,51003,1675
3/31/2003,415,10120,61010,1014
3/31/2003,415,10120,61015,1552
3/31/2003,415,10120,61030,1314
3/31/2003,415,10120,61065,1052
3/31/2003,415,10120,61080,1069
3/31/2003,415,10120,61095,1686
3/31/2003,415,10120,64055,1131
3/31/2003,415,10120,64060,1009
3/31/2003,415,10120,64065,1308
3/31/2003,415,10120,64070,972
3/31/2003,415,10120,64090,1342
3/31/2003,415,10120,64100,1734
3/31/2003,415,10120,66005,1250
3/31/2003,415,10120,66010,1748
3/31/2003,415,10120,67010,1290
3/31/2003,415,10120,67015,1445
3/31/2003,415,10120,61060,51640
3/31/2003,415,10120,61070,4906
3/31/2003,415,10120,62001,1962
3/31/2003,415,10120,64005,893
3/31/2003,415,10120,64020,1095
3/31/2003,415,10120,65005,1507
3/31/2003,415,10120,65006,1285
3/31/2003,415,10120,65015,1661
3/31/2003,415,10120,65018,1536
3/31/2003,415,10120,65020,1619
3/31/2003,415,10120,65022,1289
3/31/2003,415,10120,65035,1441
4/30/2003,415,10120,51001,1449
4/30/2003,415,10120,51003,917
4/30/2003,415,10120,61010,1412
4/30/2003,415,10120,61015,1696
4/30/2003,415,10120,61030,1212
4/30/2003,415,10120,61065,910
4/30/2003,415,10120,61080,1304
4/30/2003,415,10120,61095,969
4/30/2003,415,10120,64055,1628
4/30/2003,415,10120,64060,1527
4/30/2003,415,10120,64065,1281
4/30/2003,415,10120,64070,1537
4/30/2003,415,10120,64090,1705
4/30/2003,415,10120,64100,1060
4/30/2003,415,10120,66005,922
4/30/2003,415,10120,66010,962
4/30/2003,415,10120,67010,1335
4/30/2003,415,10120,67015,1422
4/30/2003,415,10120,61060,47204
4/30/2003,415,10120,61070,5135
4/30/2003,415,10120,62001,2227
4/30/2003,415,10120,64005,935
4/30/2003,415,10120,64020,1440
4/30/2003,415,10120,65005,1032
4/30/2003,415,10120,65006,1494
4/30/2003,415,10120,65015,1532
4/30/2003,415,10120,65018,1247
4/30/2003,415,10120,65020,1575
4/30/2003,415,10120,65022,1278
4/30/2003,415,10120,65035,1271
5/31/2003,415,10120,51001,1693
5/31/2003,415,10120,51003,1331
5/31/2003,415,10120,61010,1446
5/31/2003,415,10120,61015,1643
5/31/2003,415,10120,61030,1102
5/31/2003,415,10120,61065,1570
5/31/2003,415,10120,61080,1087
5/31/2003,415,10120,61095,1157
5/31/2003,415,10120,64055,1656
5/31/2003,415,10120,64060,1045
5/31/2003,415,10120,64065,1539
5/31/2003,415,10120,64070,1329
5/31/2003,415,10120,64090,883
5/31/2003,415,10120,64100,923
5/31/2003,415,10120,66005,1321
5/31/2003,415,10120,66010,1461
5/31/2003,415,10120,67010,987
5/31/2003,415,10120,67015,1448
5/31/2003,415,10120,61060,50408
5/31/2003,415,10120,61070,4830
5/31/2003,415,10120,62001,1844
5/31/2003,415,10120,64005,1670
5/31/2003,415,10120,64020,1492
5/31/2003,415,10120,65005,1465
5/31/2003,415,10120,65006,1432
5/31/2003,415,10120,65015,1292
5/31/2003,415,10120,65018,1656
5/31/2003,415,10120,65020,1491
5/31/2003,415,10120,65022,1540
5/31/2003,415,10120,65035,938
6/30/2003,415,10120,51001,1568
6/30/2003,415,10120,51003,1636
6/30/2003,415,10120,61010,1093
6/30/2003,415,10120,61015,1310
6/30/2003,415,10120,61030,995
6/30/2003,415,10120,61065,1200
6/30/2003,415,10120,61080,1498
6/30/2003,415,10120,61095,1474
6/30/2003,415,10120,64055,1434
6/30/2003,415,10120,64060,1311
6/30/2003,415,10120,64065,1659
6/30/2003,415,10120,64070,926
6/30/2003,415,10120,64090,964
6/30/2003,415,10120,64100,1693
6/30/2003,415,10120,66005,1162
6/30/2003,415,10120,66010,1122
6/30/2003,415,10120,67010,1042
6/30/2003,415,10120,67015,1705
6/30/2003,415,10120,61060,61054
6/30/2003,415,10120,61070,4693
6/30/2003,415,10120,62001,2619
6/30/2003,415,10120,64005,1140
6/30/2003,415,10120,64020,1353
6/30/2003,415,10120,65005,1228
6/30/2003,415,10120,65006,1431
6/30/2003,415,10120,65015,1295
6/30/2003,415,10120,65018,1265
6/30/2003,415,10120,65020,1412
6/30/2003,415,10120,65022,880
6/30/2003,415,10120,65035,992
7/31/2003,415,10120,51001,1752
7/31/2003,415,10120,51003,898
7/31/2003,415,10120,61010,1046
7/31/2003,415,10120,61015,1698
7/31/2003,415,10120,61030,1443
7/31/2003,415,10120,61065,1185
7/31/2003,415,10120,61080,1343
7/31/2003,415,10120,61095,1372
7/31/2003,415,10120,64055,1363
7/31/2003,415,10120,64060,1295
7/31/2003,415,10120,64065,1093
7/31/2003,415,10120,64070,1367
7/31/2003,415,10120,64090,1216
7/31/2003,415,10120,64100,939
7/31/2003,415,10120,66005,1331
7/31/2003,415,10120,66010,1020
7/31/2003,415,10120,67010,924
7/31/2003,415,10120,67015,1470
7/31/2003,415,10120,61060,59399
7/31/2003,415,10120,61070,4866
7/31/2003,415,10120,62001,1841
7/31/2003,415,10120,64005,991
7/31/2003,415,10120,64020,1416
7/31/2003,415,10120,65005,1312
7/31/2003,415,10120,65006,1029
7/31/2003,415,10120,65015,1500
7/31/2003,415,10120,65018,957
7/31/2003,415,10120,65020,1746
7/31/2003,415,10120,65022,926
7/31/2003,415,10120,65035,1188
8/31/2003,415,10120,51001,1286
8/31/2003,415,10120,51003,943
8/31/2003,415,10120,61010,1210
8/31/2003,415,10120,61015,1753
8/31/2003,415,10120,61030,1166
8/31/2003,415,10120,61065,1486
8/31/2003,415,10120,61080,1507
8/31/2003,415,10120,61095,1413
8/31/2003,415,10120,64055,1089
8/31/2003,415,10120,64060,1118
8/31/2003,415,10120,64065,1338
8/31/2003,415,10120,64070,1443
8/31/2003,415,10120,64090,1635
8/31/2003,415,10120,64100,894
8/31/2003,415,10120,66005,1366
8/31/2003,415,10120,66010,1073
8/31/2003,415,10120,67010,895
8/31/2003,415,10120,67015,1094
8/31/2003,415,10120,61060,64888
8/31/2003,415,10120,61070,4499
8/31/2003,415,10120,62001,2542
8/31/2003,415,10120,64005,1365
8/31/2003,415,10120,64020,1071
8/31/2003,415,10120,65005,1546
8/31/2003,415,10120,65006,955
8/31/2003,415,10120,65015,1744
8/31/2003,415,10120,65018,1712
8/31/2003,415,10120,65020,1439
8/31/2003,415,10120,65022,1174
8/31/2003,415,10120,65035,1035
9/30/2003,415,10120,51001,1455
9/30/2003,415,10120,51003,967
9/30/2003,415,10120,61010,1306
9/30/2003,415,10120,61015,1376
9/30/2003,415,10120,61030,1449
9/30/2003,415,10120,61065,1264
9/30/2003,415,10120,61080,1631
9/30/2003,415,10120,61095,1691
9/30/2003,415,10120,64055,1661
9/30/2003,415,10120,64060,1542
9/30/2003,415,10120,64065,1454
9/30/2003,415,10120,64070,885
9/30/2003,415,10120,64090,1104
9/30/2003,415,10120,64100,1638
9/30/2003,415,10120,66005,1313
9/30/2003,415,10120,66010,1573
9/30/2003,415,10120,67010,1169
9/30/2003,415,10120,67015,1008
9/30/2003,415,10120,61060,47979
9/30/2003,415,10120,61070,4690
9/30/2003,415,10120,62001,2002
9/30/2003,415,10120,64005,1662
9/30/2003,415,10120,64020,1450
9/30/2003,415,10120,65005,1008
9/30/2003,415,10120,65006,1402
9/30/2003,415,10120,65015,1690
9/30/2003,415,10120,65018,1679
9/30/2003,415,10120,65020,1617
9/30/2003,415,10120,65022,1704
9/30/2003,415,10120,65035,1475
10/31/2003,415,10120,51001,1410
10/31/2003,415,10120,51003,1034
10/31/2003,415,10120,61010,961
10/31/2003,415,10120,61015,1241
10/31/2003,415,10120,61030,920
10/31/2003,415,10120,61065,1585
10/31/2003,415,10120,61080,1174
10/31/2003,415,10120,61095,1457
10/31/2003,415,10120,64055,1547
10/31/2003,415,10120,64060,1066
10/31/2003,415,10120,64065,1712
10/31/2003,415,10120,64070,1011
10/31/2003,415,10120,64090,985
10/31/2003,415,10120,64100,1113
10/31/2003,415,10120,66005,1560
10/31/2003,415,10120,66010,1408
10/31/2003,415,10120,67010,1192
10/31/2003,415,10120,67015,1673
10/31/2003,415,10120,61060,49906
10/31/2003,415,10120,61070,4882
10/31/2003,415,10120,62001,1837
10/31/2003,415,10120,64005,1667
10/31/2003,415,10120,64020,1367
10/31/2003,415,10120,65005,1644
10/31/2003,415,10120,65006,1085
10/31/2003,415,10120,65015,1622
10/31/2003,415,10120,65018,1325
10/31/2003,415,10120,65020,1285
10/31/2003,415,10120,65022,1204
10/31/2003,415,10120,65035,1287
11/30/2003,415,10120,51001,1368
11/30/2003,415,10120,51003,1286
11/30/2003,415,10120,61010,1311
11/30/2003,415,10120,61015,1529
11/30/2003,415,10120,61030,1004
11/30/2003,415,10120,61065,977
11/30/2003,415,10120,61080,903
11/30/2003,415,10120,61095,1164
11/30/2003,415,10120,64055,1145
11/30/2003,415,10120,64060,1189
11/30/2003,415,10120,64065,1393
11/30/2003,415,10120,64070,1505
11/30/2003,415,10120,64090,1031
11/30/2003,415,10120,64100,1650
11/30/2003,415,10120,66005,997
11/30/2003,415,10120,66010,1448
11/30/2003,415,10120,67010,1161
11/30/2003,415,10120,67015,903
11/30/2003,415,10120,61060,65629
11/30/2003,415,10120,61070,4809
11/30/2003,415,10120,62001,1837
11/30/2003,415,10120,64005,1478
11/30/2003,415,10120,64020,1711
11/30/2003,415,10120,65005,1354
11/30/2003,415,10120,65006,1299
11/30/2003,415,10120,65015,1169
11/30/2003,415,10120,65018,994
11/30/2003,415,10120,65020,983
11/30/2003,415,10120,65022,1426
11/30/2003,415,10120,65035,1036
12/31/2003,415,10120,51001,1551
12/31/2003,415,10120,51003,1755
12/31/2003,415,10120,61010,1352
12/31/2003,415,10120,61015,1056
12/31/2003,415,10120,61030,1133
12/31/2003,415,10120,61065,963
12/31/2003,415,10120,61080,1400
12/31/2003,415,10120,61095,1097
12/31/2003,415,10120,64055,1582
12/31/2003,415,10120,64060,962
12/31/2003,415,10120,64065,1635
12/31/2003,415,10120,64070,1628
12/31/2003,415,10120,64090,971
12/31/2003,415,10120,64100,917
12/31/2003,415,10120,66005,1093
12/31/2003,415,10120,66010,1413
12/31/2003,415,10120,67010,1590
12/31/2003,415,10120,67015,1531
12/31/2003,415,10120,61060,59862
12/31/2003,415,10120,61070,5112
12/31/2003,415,10120,62001,2435
12/31/2003,415,10120,64005,897
12/31/2003,415,10120,64020,1184
12/31/2003,415,10120,65005,945
12/31/2003,415,10120,65006,936
12/31/2003,415,10120,65015,1615
12/31/2003,415,10120,65018,1214
12/31/2003,415,10120,65020,1446
12/31/2003,415,10120,65022,1587
12/31/2003,415,10120,65035,1592
